navn,loknr,X,Y,objectid,prodorgnavn,loktilstand,mu_dato,mu_type,rapportid,status_lokalitet,plassering,vannmiljo,fylke,kommune,lat_lokalitet,lon_lokalitet,url,globalid
DYSVIK,12033,5.96761700000002,60.191017,8540718,RÅDGIVENDE BIOLOGER AS,2,"[2012, 11]",b,AM96342201,KLARERT,SJØ,SALTVANN,VESTLAND,KVAM,60.191017,5.967617,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM96342201/attachments/767,{ADE21EBB-E889-4ECA-BCBD-D6A23D76B281}
DYSVIK,12033,5.96761700000002,60.191017,8542125,Rådgivende Biologer AS,1,"[2013, 50]",b,AR56258034,KLARERT,SJØ,SALTVANN,VESTLAND,KVAM,60.191017,5.967617,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR56258034/attachments/4387,{230E7C08-AE8A-4FC7-979E-6B2126B00C1C}
DYSVIK,12033,5.96761700000002,60.191017,8544634,Rådgivende Biologer AS,2,"[2016, 39]",b,AR168499422,KLARERT,SJØ,SALTVANN,VESTLAND,KVAM,60.191017,5.967617,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR168499422/attachments/23276,{030986F3-11ED-4341-B747-FB7081D21835}
DYSVIK,12033,5.96761700000002,60.191017,8545496,Rådgivende Biologer AS,2,"[2017, 44]",b,AR225830774,KLARERT,SJØ,SALTVANN,VESTLAND,KVAM,60.191017,5.967617,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR225830774/attachments/30496,{B8C64D4C-F876-4E70-8B89-229AB324D8AF}
DYSVIK,12033,5.96761700000002,60.191017,8546076,Rådgivende Biologer AS,2,"[2018, 22]",b,AR267986724,KLARERT,SJØ,SALTVANN,VESTLAND,KVAM,60.191017,5.967617,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR267986724/attachments/34854,{DB502BEA-6771-43CA-993F-514E779DF793}
DYSVIK,12033,5.96761700000002,60.191017,8547364,Rådgivende Biologer AS,1,"[2019, 41]",b,AR344531079,KLARERT,SJØ,SALTVANN,VESTLAND,KVAM,60.191017,5.967617,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR344531079/attachments/50069,{A0D297D8-C319-4787-8141-8D47B14F239F}
DYSVIK,12033,5.96761700000002,60.191017,8548616,Rådgivende Biologer AS,4,"[2021, 1]",b,AR418981009,KLARERT,SJØ,SALTVANN,VESTLAND,KVAM,60.191017,5.967617,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR418981009/attachments/59426,{76F9BA1E-AC6B-495B-B9FF-6E11D666E2AE}
DYVIKA,13711,5.37528300000002,61.479283,8541156,SUB AQUA TECH AS,1,"[2012, 16]",b,AM104119426,KLARERT,SJØ,SALTVANN,VESTLAND,ASKVOLL,61.479283,5.375283,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104119426/attachments/1067,{5DFFB399-A6FA-4C4A-85A4-6E1180487849}
DYVIKA,13711,5.37528300000002,61.479283,8542484,SUB AQUA TECH AS,1,"[2014, 17]",b,AR71235970,KLARERT,SJØ,SALTVANN,VESTLAND,ASKVOLL,61.479283,5.375283,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR71235970/attachments/6782,{AF3FC2AF-0D26-4502-A8F9-DB8587FCC632}
DYVIKA,13711,5.37528300000002,61.479283,8543764,SUB AQUA TECH AS,1,"[2015, 50]",b,AR125903260,KLARERT,SJØ,SALTVANN,VESTLAND,ASKVOLL,61.479283,5.375283,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR125903260/attachments/18157,{4C807241-7B34-4733-914C-CB1D4F9A02F2}
DYVIKA,13711,5.37528300000002,61.479283,8545564,SUB AQUA TECH AS,1,"[2017, 49]",b,AR231900659,KLARERT,SJØ,SALTVANN,VESTLAND,ASKVOLL,61.479283,5.375283,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR231900659/attachments/31063,{E8B8E713-1056-4F00-9CFB-5148F22E6726}
DYVIKA,13711,5.37528300000002,61.479283,8547454,SUB AQUA TECH AS,2,"[2019, 49]",b,AR351023626,KLARERT,SJØ,SALTVANN,VESTLAND,ASKVOLL,61.479283,5.375283,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR351023626/attachments/50388,{12DF9836-952E-4CB0-8EDE-D468B391A46F}
DYVIKA,13711,5.37528300000002,61.479283,8548239,SUB AQUA TECH AS,1,"[2020, 40]",b,AR395323457,KLARERT,SJØ,SALTVANN,VESTLAND,ASKVOLL,61.479283,5.375283,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR395323457/attachments/57614,{4556458A-DCFF-4231-B72A-8758EF4DF63B}
DÅVØYA,10757,19.341067,70.0722,8539420,BARLINDHAUG CONSULT AS,1,"[2008, 6]",b,AM64603000,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,KARLSØY,70.0722,19.341067,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM64603000/attachments/34,{773CD37A-E2C2-4506-AD87-AF255390E0A2}
DÅVØYA,10757,19.341067,70.0722,8539697,BARLINDHAUG CONSULT AS,1,"[2010, 8]",b,AM79245917,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,KARLSØY,70.0722,19.341067,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM79245917/attachments/417,{10082B2A-7B0B-4C5A-81A3-E53A4A3D8D72}
DÅVØYA,10757,19.341067,70.0722,8540596,BARLINDHAUG CONSULT AS,1,"[2012, 12]",b,AM97806462,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,KARLSØY,70.0722,19.341067,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM97806462/attachments/977,{678D28D7-89E6-41AD-9BC3-0946F3979AB2}
DÅVØYA,10757,19.341067,70.0722,8545511,IAKVA AS,1,"[2017, 42]",b,AR226388388,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,KARLSØY,70.0722,19.341067,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR226388388/attachments/30767,{83712CB1-B893-49C7-81E9-78A4488E1CF6}
DÅVØYA,10757,19.341067,70.0722,8547463,ÅKERBLÅ AS,1,"[2019, 50]",b,AR351589896,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,KARLSØY,70.0722,19.341067,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR351589896/attachments/50472,{50B3A29C-4D71-4ACF-B211-AE5C5ED33A2B}
DØLLØYRÅSA,26035,10.736397,64.533451,8539838,AQUA KOMPETANSE AS,2,"[2009, 38]",b,AM78914386,TRUKKET,SJØ,SALTVANN,TRØNDELAG,FLATANGER,64.533451,10.736397,,{5676303F-4B04-4E98-BF3F-5A60A608A5CA}
DØLLØYRÅSA,26035,10.736397,64.533451,8540675,AQUA KOMPETANSE AS,1,"[2012, 16]",b,AM97983752,TRUKKET,SJØ,SALTVANN,TRØNDELAG,FLATANGER,64.533451,10.736397,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM97983752/attachments/869,{F24BF76B-94AD-49AC-ABAF-B0F04E6CB8E4}
EBNE,12109,5.82380000000001,59.714433,8539621,RESIPIENTANALYSE Haveland,2,"[2009, 37]",b,AM69997687,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM69997687/attachments/235,{B3C3E91D-DA79-4B13-80EB-8666DED3A80C}
EBNE,12109,5.82380000000001,59.714433,8540207,RESIPIENTANALYSE Haveland,3,"[2011, 1]",b,AM93112799,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM93112799/attachments/898,{35DD240A-059F-4F52-9B0D-FE951066BF5D}
EBNE,12109,5.82380000000001,59.714433,8540214,RESIPIENTANALYSE Haveland,2,"[2011, 35]",b,AM93129586,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM93129586/attachments/905,{401A9E10-6121-4151-A9A1-14D5FADA08E5}
EBNE,12109,5.82380000000001,59.714433,8541260,RESIPIENTANALYSE AS,4,"[2012, 36]",b,AM104613955,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104613955/attachments/1501,{63D13593-E6C1-473D-98C2-70707827D87C}
EBNE,12109,5.82380000000001,59.714433,8541261,RESIPIENTANALYSE AS,1,"[2012, 45]",b,AM104613962,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104613962/attachments/1502,{B24FB286-D115-4135-A0F1-5B3B55FC3C78}
EBNE,12109,5.82380000000001,59.714433,8542933,RESIPIENTANALYSE AS,2,"[2014, 37]",b,AR81896805,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR81896805/attachments/13534,{DA32C549-5C49-410A-9092-1C6267557FDD}
EBNE,12109,5.82380000000001,59.714433,8543733,RESIPIENTANALYSE AS,2,"[2015, 28]",b,AR121230007,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR121230007/attachments/17986,{17BC0939-3C52-4E63-A951-8D2F67317101}
EBNE,12109,5.82380000000001,59.714433,8544520,RESIPIENTANALYSE AS,3,"[2016, 38]",b,AR166891994,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR166891994/attachments/22566,{82213F07-D098-484B-8731-F728F0B7A81C}
EBNE,12109,5.82380000000001,59.714433,8545204,RESIPIENTANALYSE AS,2,"[2017, 28]",b,AR214210367,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR214210367/attachments/28111,{101BBB18-AC38-4218-BD53-0FADAC78E0D9}
EBNE,12109,5.82380000000001,59.714433,8546305,RESIPIENTANALYSE AS,2,"[2018, 34]",b,AR281184238,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR281184238/attachments/38405,{F288A3A2-4192-45E4-BFDA-BED0B2B84624}
EBNE,12109,5.82380000000001,59.714433,8546576,RESIPIENTANALYSE AS,2,"[2018, 50]",b,AR296800283,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR296800283/attachments/41267,{D1C3E8E3-BA84-451F-8C98-F2FC55E58F7B}
EBNE,12109,5.82380000000001,59.714433,8547097,RESIPIENTANALYSE AS,1,"[2019, 28]",b,AR331676504,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR331676504/attachments/46615,{9578F229-7A78-4FB0-B325-E62BB7E09029}
EBNE,12109,5.82380000000001,59.714433,8548226,RESIPIENTANALYSE AS,3,"[2020, 40]",b,AR395089593,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR395089593/attachments/57581,{F3946C40-D07C-4BE7-B731-C18460E166B8}
EBNE,12109,5.82380000000001,59.714433,8548650,RESIPIENTANALYSE AS,2,"[2021, 10]",b,AR420852979,KLARERT,SJØ,SALTVANN,VESTLAND,ETNE,59.714433,5.8238,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR420852979/attachments/59613,{B1D9688F-E15F-47C4-8570-D04DA9D2F3AF}
EDØYA,12574,10.9777,64.802667,8540156,AQUA KOMPETANSE AS,3,"[2011, 23]",b,AM92435873,TRUKKET,SJØ,SALTVANN,TRØNDELAG,VIKNA,64.802667,10.9777,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM92435873/attachments/408,{4B1DD8F5-081F-4933-B912-BC9332D99435}
EDØYA,12574,10.9777,64.802667,8540199,AQUA KOMPETANSE AS,2,"[2011, 39]",b,AM92975497,TRUKKET,SJØ,SALTVANN,TRØNDELAG,VIKNA,64.802667,10.9777,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM92975497/attachments/881,{AB180DB4-2377-4902-AB18-07732A927C03}
EDØYA,12574,10.9777,64.802667,8540359,AQUA KOMPETANSE AS,4,"[2010, 37]",b,AM88572820,TRUKKET,SJØ,SALTVANN,TRØNDELAG,VIKNA,64.802667,10.9777,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM88572820/attachments/348,{6445F688-0D5C-4AE8-8A87-70A5C223C1BB}
EDØYA,12574,10.9777,64.802667,8540545,UNI RESEARCH AS,2,"[2011, 23]",b,AM94591976,TRUKKET,SJØ,SALTVANN,TRØNDELAG,VIKNA,64.802667,10.9777,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM94591976/attachments/847,{996128EA-74A7-45B8-B5BB-09D5E9CA0663}
EDØYA,12574,10.9777,64.802667,8541632,AQUA KOMPETANSE AS,1,"[2013, 32]",b,AR50595255,TRUKKET,SJØ,SALTVANN,TRØNDELAG,VIKNA,64.802667,10.9777,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR50595255/attachments/2061,{595907E5-0630-4E43-AD82-2CF7C2E5AE68}
EDØYA,12574,10.9777,64.802667,8542384,AQUA KOMPETANSE AS,2,"[2014, 15]",b,AR67852879,TRUKKET,SJØ,SALTVANN,TRØNDELAG,VIKNA,64.802667,10.9777,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR67852879/attachments/5477,{E101243A-704E-47C9-9F30-23286BCF7E97}
EDØYA,14041,8.69441699999999,63.65835,8539692,HAVBRUKSTJENESTEN AS,1,"[2010, 15]",b,AM76490760,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65835,8.694417,,{002C6BB1-4BD3-4146-9EB5-F4A6FBF34BC3}
EDØYA,14041,8.69441699999999,63.65835,8541172,HAVBRUKSTJENESTEN AS,1,"[2012, 44]",b,AM104184652,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65835,8.694417,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104184652/attachments/1618,{A641E31D-02B3-493F-8AA8-5694AFFD8916}
EDØYA,14041,8.69441699999999,63.65835,8543137,Havbrukstjenesten AS,1,"[2015, 4]",b,AR99611939,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65835,8.694417,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR99611939/attachments/14647,{DE0D959C-8754-4AAE-B809-F599ED37FDD4}
EDØYA,14041,8.69441699999999,63.65835,8544913,ÅKERBLÅ AS,1,"[2017, 5]",b,AR186423756,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65835,8.694417,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR186423756/attachments/25132,{233ECCCB-4B31-4D33-BB2D-4DD3E1E8E816}
EDØYA,14041,8.69441699999999,63.65835,8546550,ÅKERBLÅ AS,1,"[2018, 41]",b,AR295444850,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65835,8.694417,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR295444850/attachments/41051,{6022BC89-9E11-49E9-987B-5FA8813C369C}
EDØYA II,30137,8.68366700000001,63.65805,8539970,HAVBRUKSTJENESTEN AS,1,"[2011, 11]",b,AM86031357,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65805,8.683667,,{22397CE7-BD98-4715-8BF9-748D57FC4A30}
EDØYA II,30137,8.68366700000001,63.65805,8541173,HAVBRUKSTJENESTEN AS,1,"[2012, 44]",b,AM104184660,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65805,8.683667,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM104184660/attachments/1619,{7503D216-921F-47DB-8026-5D75D518F339}
EDØYA II,30137,8.68366700000001,63.65805,8543136,Havbrukstjenesten AS,1,"[2015, 4]",b,AR99611598,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65805,8.683667,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR99611598/attachments/14646,{AF5BDD79-7D06-4F4F-874E-8DD5732CC80A}
EDØYA II,30137,8.68366700000001,63.65805,8544772,ÅKERBLÅ AS,1,"[2016, 46]",b,AR176226293,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65805,8.683667,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR176226293/attachments/24179,{54D88FAC-6DE5-4B79-936A-A9E7CAF13841}
EDØYA II,30137,8.68366700000001,63.65805,8546548,ÅKERBLÅ AS,1,"[2018, 41]",b,AR295440409,KLARERT,SJØ,SALTVANN,TRØNDELAG,HITRA,63.65805,8.683667,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR295440409/attachments/41049,{7B3DEDC2-59B3-463B-A2B5-0B4803E9A7E7}
EIDEMOLLA,19335,27.13395,70.671733,8542304,Akvaplan Niva AS,1,"[2014, 6]",b,AR66293064,TRUKKET,SJØ,SALTVANN,FINNMARK,LEBESBY,70.671733,27.13395,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR66293064/attachments/5316,{2278097E-2AE2-42DF-A47D-A18629D34BAF}
EIDEMOLLA,19335,27.13395,70.671733,8542799,Havbrukstjenesten AS,4,"[2014, 39]",b,AR79827988,TRUKKET,SJØ,SALTVANN,FINNMARK,LEBESBY,70.671733,27.13395,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR79827988/attachments/12732,{9468E2E7-9D34-457C-8C0C-F64EE74DB594}
EIDEMOLLA,19335,27.13395,70.671733,8543911,Havbrukstjenesten AS,3,"[2016, 8]",b,AR134130899,TRUKKET,SJØ,SALTVANN,FINNMARK,LEBESBY,70.671733,27.13395,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR134130899/attachments/19051,{C6F69AC8-822E-4A7B-9AC0-A4B56F446E11}
EIDHOLMEN,10045,5.120633,60.088083,8540497,AQUA SAFE,2,"[2010, 8]",b,AM93956118,KLARERT,SJØ,SALTVANN,VESTLAND,AUSTEVOLL,60.088083,5.120633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM93956118/attachments/732,{72111696-35E0-48FD-80A4-DC6EB9391378}
EIDHOLMEN,10045,5.120633,60.088083,8540565,RÅDGIVENDE BIOLOGER AS,2,"[2012, 12]",b,AM98225812,KLARERT,SJØ,SALTVANN,VESTLAND,AUSTEVOLL,60.088083,5.120633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AM98225812/attachments/1189,{D1987D5B-A233-4AC1-9FA1-AA200661F1CF}
EIDHOLMEN,10045,5.120633,60.088083,8541390,Rådgivende Biologer AS,2,"[2013, 10]",b,AR41421021,KLARERT,SJØ,SALTVANN,VESTLAND,AUSTEVOLL,60.088083,5.120633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR41421021/attachments/162,{CEF270EA-B8C0-4E04-9CFB-EE3EE8E743F3}
EIDHOLMEN,10045,5.120633,60.088083,8542365,Rådgivende Biologer AS,1,"[2014, 4]",b,AR67429596,KLARERT,SJØ,SALTVANN,VESTLAND,AUSTEVOLL,60.088083,5.120633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR67429596/attachments/5411,{CE37A21C-4074-4466-A442-073AA773CA6D}
EIDHOLMEN,10045,5.120633,60.088083,8544718,COAST COMPETENCE AS,2,"[2009, 2]",b,AR170106124,KLARERT,SJØ,SALTVANN,VESTLAND,AUSTEVOLL,60.088083,5.120633,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR170106124/attachments/23735,{973E9699-1F65-494B-B01A-BE89F837CEDF}
EIDISHOLMAN,34717,13.867217,68.134617,8547270,ÅKERBLÅ AS,1,"[2018, 48]",b,AR338347305,KLARERT,SJØ,SALTVANN,NORDLAND,VESTVÅGØY,68.134617,13.867217,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR338347305/attachments/48523,{94712E4D-5F18-4131-997F-2E8D33504E85}
EIDISHOLMAN,34717,13.867217,68.134617,8548389,ÅKERBLÅ AS,2,"[2020, 46]",b,AR405538095,KLARERT,SJØ,SALTVANN,NORDLAND,VESTVÅGØY,68.134617,13.867217,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR405538095/attachments/58619,{397490B9-543E-450E-B908-681946898005}
EIDSNES,10819,22.755167,70.091,8539911,MAINSTREAM NORWAY AS,4,"[2010, 3]",b,AM83205487,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,,{A4E5EB64-FD67-490D-8AC3-33235946A762}
EIDSNES,10819,22.755167,70.091,8540573,AKVAPLAN NIVA AS,2,"[2011, 49]",b,AM94384804,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,,{29EFAC67-2C17-4C5D-81BD-69254AD9D292}
EIDSNES,10819,22.755167,70.091,8542174,Akvaplan Niva AS,2,"[2014, 4]",b,AR57678446,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR57678446/attachments/4518,{01F679BB-D406-407F-B9D5-6FF159B3C60F}
EIDSNES,10819,22.755167,70.091,8543466,Akvaplan Niva AS,3,"[2015, 12]",b,AR115911044,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR115911044/attachments/16769,{D621A430-9DF2-4613-AE89-4FF37B22A9EC}
EIDSNES,10819,22.755167,70.091,8543692,Akvaplan Niva AS,4,"[2009, 40]",b,AR120677218,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR120677218/attachments/17820,{F086491C-FAE2-41F1-97F3-38A1EAD975C2}
EIDSNES,10819,22.755167,70.091,8543703,Akvaplan Niva AS,4,"[2015, 43]",b,AR120762094,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR120762094/attachments/17862,{686C1A75-11C5-4688-AB79-A11708D5AE9E}
EIDSNES,10819,22.755167,70.091,8544966,Akvaplan Niva AS,2,"[2016, 5]",b,AR194092797,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR194092797/attachments/25504,{62056D13-4638-4016-8D10-DC61EF4A6808}
EIDSNES,10819,22.755167,70.091,8545688,Akvaplan Niva AS,4,"[2009, 50]",b,AR239990570,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR239990570/attachments/31837,{004F6F7E-054A-4E4B-81EF-731A4ADF5FBF}
EIDSNES,10819,22.755167,70.091,8545689,Akvaplan Niva AS,2,"[2011, 50]",b,AR239991396,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR239991396/attachments/31838,{1E040612-59D9-43F2-9B19-D16B55387FC0}
EIDSNES,10819,22.755167,70.091,8547338,Akvaplan Niva AS,2,"[2019, 43]",b,AR343888300,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR343888300/attachments/49871,{BEC12B0C-BD4E-43CE-A28A-C33C220B9365}
EIDSNES,10819,22.755167,70.091,8549191,Akvaplan Niva AS,2,"[2021, 35]",b,AR448933721,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR448933721/attachments/68325,{425B258D-25A0-4F1F-A06D-52147755F47E}
EIDSNES,10819,22.755167,70.091,8550493,Akvaplan Niva AS,2,"[2020, 9]",b,AR365115479,KLARERT,SJØ,SALTVANN,TROMS OG FINNMARK,ALTA,70.091,22.755167,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR365115479/attachments/52125,{C34B8EB7-241C-4635-872A-8DA1FF2E311D}
EIKEBÆRÅNÆ,13870,5.3535,60.563233,8539516,SUB AQUA TECH AS,1,"[2009, 14]",b,AM61395463,KLARERT,SJØ,SALTVANN,VESTLAND,ALVER,60.563233,5.3535,,{5EA6663E-F583-449D-885F-11F92B186BF6}
EIKEBÆRÅNÆ,13870,5.3535,60.563233,8542091,Rådgivende Biologer AS,1,"[2013, 48]",b,AR55569327,KLARERT,SJØ,SALTVANN,VESTLAND,ALVER,60.563233,5.3535,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR55569327/attachments/4203,{9963F894-F2EA-4161-9B81-8C16C5C0B377}
EIKEBÆRÅNÆ,13870,5.3535,60.563233,8543932,Rådgivende Biologer AS,1,"[2015, 48]",b,AR136250149,KLARERT,SJØ,SALTVANN,VESTLAND,ALVER,60.563233,5.3535,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR136250149/attachments/19080,{7A6299C4-59EF-4922-A0BB-D853C2083E8A}
EIKEBÆRÅNÆ,13870,5.3535,60.563233,8545007,Rådgivende Biologer AS,1,"[2017, 10]",b,AR196301214,KLARERT,SJØ,SALTVANN,VESTLAND,ALVER,60.563233,5.3535,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR196301214/attachments/25765,{A990A2A5-EC03-4C1F-A280-C988D99DFA96}
EIKEBÆRÅNÆ,13870,5.3535,60.563233,8550299,Rådgivende Biologer AS,1,"[2019, 8]",b,AR308973610,KLARERT,SJØ,SALTVANN,VESTLAND,ALVER,60.563233,5.3535,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR308973610/attachments/42627,{2CACFFAE-2645-4CE7-909E-404F603E81DB}
EITERFJORDEN,35877,11.723933,64.971633,8543942,AQUA KOMPETANSE AS,1,"[2015, 36]",b,AR140079516,KLARERT,SJØ,SALTVANN,TRØNDELAG,NÆRØYSUND,64.971633,11.723933,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR140079516/attachments/19093,{121AFD73-9EFF-420F-9E83-C30241181E9C}
EITERFJORDEN,35877,11.723933,64.971633,8544957,AQUA KOMPETANSE AS,3,"[2017, 9]",b,AR193861400,KLARERT,SJØ,SALTVANN,TRØNDELAG,NÆRØYSUND,64.971633,11.723933,https://api.fiskeridir.no/aqua-env-reports-ws/api/v1/env-reports/AR193861400/attachments/25470,{C858B29C-8743-4BB2-A8DF-A73544F5124F}
