LOK_NAVN,LOK_NR,TILL_NR,ORG.NR/PERS.NR,NAVN,ADRESSE,POSTNR,POSTSTED,TILDELINGSTIDSPUNKT,TIDSBEGRENSET,TILL_KOMNR,TILL_KOM,FORMÅL,PRODUKSJONSFORM,ART,TILL_KAP,TILL_ENHET,LOK_KOMNR,LOK_KOM,LOK_PLASS,VANNMILJØ,LOK_KAP,LOK_ENHET,N_GEOWGS84,Ø_GEOWGS84,PROD_OMR
SKOMMESVIK,28296,T KF0001,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,11.11.1981,,5411,KVÆFJORD,KOMMERSIELL,MATFISK,Laks,974.00,TN,5411,KVÆFJORD,SJØ,SALTVANN,4395.00,TN,68.716333,16.037283,10.0
SKOMMESVIK,28296,T T 0009,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,10.06.1977,,5401,TROMSØ,KOMMERSIELL,MATFISK,Laks,974.00,TN,5411,KVÆFJORD,SJØ,SALTVANN,4395.00,TN,68.716333,16.037283,10.0
SKOMMESVIK,28296,T T 0019,955750802.0,NORDLAKS OPPDRETT AS,POSTBOKS 224,8455,STOKMARKNES,14.08.1986,,5401,TROMSØ,KOMMERSIELL,MATFISK,Laks,974.00,TN,5411,KVÆFJORD,SJØ,SALTVANN,4395.00,TN,68.716333,16.037283,10.0
SKONSENG,10961,N HR0013,961056268.0,NOVA SEA AS,POSTBOKS 34,8764,LOVUND,08.06.1977,,1818,HERØY I NORDLAND,KOMMERSIELL,MATFISK,Laks,812.00,TN,1824,VEFSN,SJØ,SALTVANN,3120.00,TN,65.807633,12.6242,8.0
SKONSENG,10961,N ME0008,961056268.0,NOVA SEA AS,POSTBOKS 34,8764,LOVUND,07.02.1983,,1837,MELØY,KOMMERSIELL,MATFISK,Laks,812.00,TN,1824,VEFSN,SJØ,SALTVANN,3120.00,TN,65.807633,12.6242,8.0
SKONSENG,10961,N SA0006,961056268.0,NOVA SEA AS,POSTBOKS 34,8764,LOVUND,02.03.2004,,1812,SØMNA,KOMMERSIELL,MATFISK,Laks,812.00,TN,1824,VEFSN,SJØ,SALTVANN,3120.00,TN,65.807633,12.6242,8.0
SKONSENG,10961,N SA0007,961056268.0,NOVA SEA AS,POSTBOKS 34,8764,LOVUND,25.08.2009,,1812,SØMNA,KOMMERSIELL,MATFISK,Laks,812.00,TN,1824,VEFSN,SJØ,SALTVANN,3120.00,TN,65.807633,12.6242,8.0
SKONSENG,10961,N VA0015,885228682.0,VEGA SJØFARM AS,POSTBOKS 34,8764,LOVUND,31.03.2003,,1815,VEGA,KOMMERSIELL,MATFISK,Laks,997.00,TN,1824,VEFSN,SJØ,SALTVANN,3120.00,TN,65.807633,12.6242,8.0
SKONSENG,10961,N VA0017,993998443.0,VEGALAKS AS,LOVUND,8764,LOVUND,25.08.2009,,1815,VEGA,KOMMERSIELL,MATFISK,Laks,812.00,TN,1824,VEFSN,SJØ,SALTVANN,3120.00,TN,65.807633,12.6242,8.0
SKORPEOSEN,11640,H E 0005,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,20.02.1987,,4611,ETNE,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H F 0007,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,15.05.1974,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H F 0008,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,01.10.1969,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,2340.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H F 0009,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,01.10.1969,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,2340.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H F 0010,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,02.06.1976,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H F 0011,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,09.06.1977,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H J 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,19.12.1990,,4618,ULLENSVANG,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H J 0005,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,19.12.1990,,4618,ULLENSVANG,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H K 0028,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,05.04.1990,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,1638.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H K 0037,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,19.08.1997,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPEOSEN,11640,H K 0039,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,22.12.1999,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,780.00,TN,4626,ØYGARDEN,SJØ,SALTVANN,3600.00,TN,60.332467,4.9421,3.0
SKORPO,25896,H B 0006,914725739.0,NORDSJØ FJORDBRUK AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,06.08.1973,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,787.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H B 0029,914725739.0,NORDSJØ FJORDBRUK AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,06.08.1973,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,787.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H E 0001,928801373.0,SUNNHORDLAND FJORDBRUK AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,08.07.1974,,4611,ETNE,KOMMERSIELL,MATFISK,Laks,787.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H K 0013,940887836.0,FJELBERG FJORDBRUK  AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,22.07.1986,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,787.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H K 0035,940887836.0,FJELBERG FJORDBRUK  AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,06.09.1996,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,787.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H T 0003,979495358.0,TYSNES FJORDBRUK AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,13.08.1973,,4616,TYSNES,KOMMERSIELL,MATFISK,Laks,787.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H T 0006,979495358.0,TYSNES FJORDBRUK AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,15.05.1986,,4616,TYSNES,KOMMERSIELL,MATFISK,Laks,787.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H T 0016,979495358.0,TYSNES FJORDBRUK AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,04.09.1974,,4616,TYSNES,KOMMERSIELL,MATFISK,Laks,786.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,25896,H T 0020,979495358.0,TYSNES FJORDBRUK AS,FLAKKAVÅGSVEGEN 12,5694,ONARHEIM,20.06.1986,,4616,TYSNES,KOMMERSIELL,MATFISK,Laks,785.00,TN,4616,TYSNES,SJØ,SALTVANN,3880.00,TN,59.875767,5.638817,3.0
SKORPO,32877,H AV0020,886813082.0,LERØY VEST AS,SKIPAVIKA 54,5397,BEKKJARVIK,04.09.1979,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO,32877,H AV0024,886813082.0,LERØY VEST AS,SKIPAVIKA 54,5397,BEKKJARVIK,22.04.1980,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO,32877,H O 0002,886813082.0,LERØY VEST AS,SKIPAVIKA 54,5397,BEKKJARVIK,29.05.1974,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO,32877,H O 0010,886813082.0,LERØY VEST AS,SKIPAVIKA 54,5397,BEKKJARVIK,23.09.1976,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO,32877,H S 0002,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,01.10.1969,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO,32877,H S 0003,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,20.06.1980,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO,32877,H S 0004,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,10.06.1977,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO,32877,H S 0014,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,18.06.1985,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,780.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.173317,5.293683,3.0
SKORPO NV,12108,H AV0011,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,15.06.1979,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,1560.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORPO NV,12108,H AV0014,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,03.09.1979,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORPO NV,12108,H AV0021,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,23.04.1980,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORPO NV,12108,H AV0040,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,18.01.1988,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORPO NV,12108,H K 0036,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,16.08.1973,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,780.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORPO NV,12108,H L 0016,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,14.08.1985,,4631,ALVER,KOMMERSIELL,MATFISK,Laks,780.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORPO NV,12108,H T 0007,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,18.06.1986,,4616,TYSNES,KOMMERSIELL,MATFISK,Laks,780.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORPO NV,12108,H T 0010,929363833.0,SJØTROLL HAVBRUK AS,SKIPAVIKA 54,5397,BEKKJARVIK,11.02.1987,,4616,TYSNES,KOMMERSIELL,MATFISK,Laks,780.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,5460.00,TN,59.953233,5.827133,3.0
SKORVA,12192,SFA 0009,958608837.0,FLOKENES FISKEFARM AS,FØRDEFJORDVEGEN 3645,6983,KVAMMEN,15.09.1983,,4645,ASKVOLL,KOMMERSIELL,MATFISK,Laks,733.00,TN,4645,ASKVOLL,SJØ,SALTVANN,1560.00,TN,61.467117,5.3136,4.0
SKORVA,12192,SFA 0029,958608837.0,FLOKENES FISKEFARM AS,FØRDEFJORDVEGEN 3645,6983,KVAMMEN,06.02.2004,,4645,ASKVOLL,KOMMERSIELL,MATFISK,Laks,733.00,TN,4645,ASKVOLL,SJØ,SALTVANN,1560.00,TN,61.467117,5.3136,4.0
SKOTBERGET,45120,H K 0032,866751242.0,EIDE FJORDBRUK AS,STØAVEGEN 98,5640,EIKELANDSOSEN,07.08.1973,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,846.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,3600.00,TN,60.097483,6.149567,3.0
SKOTBERGET,45120,H K 0033,866751242.0,EIDE FJORDBRUK AS,STØAVEGEN 98,5640,EIKELANDSOSEN,24.01.1975,,4617,KVINNHERAD,KOMMERSIELL,MATFISK,Laks,845.00,TN,4617,KVINNHERAD,SJØ,SALTVANN,3600.00,TN,60.097483,6.149567,3.0
SKOTUNGNESET,23695,M NL0004,828764292.0,HOFSETH AQUA AS,KIPERVIKGATA 13,6003,ÅLESUND,20.06.1977,,1578,FJORD,KOMMERSIELL,MATFISK,Laks,733.00,TN,1525,STRANDA,SJØ,SALTVANN,2340.00,TN,62.34895,6.910767,5.0
SKOTUNGNESET,23695,M ST0002,828764292.0,HOFSETH AQUA AS,KIPERVIKGATA 13,6003,ÅLESUND,29.03.1974,,1525,STRANDA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1525,STRANDA,SJØ,SALTVANN,2340.00,TN,62.34895,6.910767,5.0
SKOTUNGNESET,23695,M VD0006,828764292.0,HOFSETH AQUA AS,KIPERVIKGATA 13,6003,ÅLESUND,13.02.1978,,1520,ØRSTA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1525,STRANDA,SJØ,SALTVANN,2340.00,TN,62.34895,6.910767,5.0
SKREDA,38577,H FJ0010,923070591.0,ENGESUND FISKEOPPDRETT AS,POSTBOKS 64,5418,FITJAR,21.04.1988,,4615,FITJAR,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,4680.00,TN,61.14635,5.08115,4.0
SKREDA,38577,H ØN0007,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,30.05.1986,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,4680.00,TN,61.14635,5.08115,4.0
SKREDA,38577,H ØN0020,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,28.03.1988,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,4680.00,TN,61.14635,5.08115,4.0
SKREDA,38577,H ØN0039,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,23.09.2009,,4626,ØYGARDEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,4680.00,TN,61.14635,5.08115,4.0
SKREDA,38577,SFFL0006,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,13.08.1973,,4646,FJALER,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,4680.00,TN,61.14635,5.08115,4.0
SKREDA,38577,SFH 0008,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,16.12.1986,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,4680.00,TN,61.14635,5.08115,4.0
SKREDA,38577,SFSU0023,966451238.0,ERKO SEAFOOD AS,CHRISTIAN MICHELSENS GATE 6B,5012,BERGEN,03.01.1989,,4636,SOLUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,4680.00,TN,61.14635,5.08115,4.0
SKREDSTIVIK,18657,SFG 0001,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,04.05.1972,,4635,GULEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4637,HYLLESTAD,SJØ,SALTVANN,4680.00,TN,61.15495,5.133333,4.0
SKREDSTIVIK,18657,SFG 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,25.07.1973,,4635,GULEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4637,HYLLESTAD,SJØ,SALTVANN,4680.00,TN,61.15495,5.133333,4.0
SKREDSTIVIK,18657,SFG 0007,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,06.08.1973,,4635,GULEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4637,HYLLESTAD,SJØ,SALTVANN,4680.00,TN,61.15495,5.133333,4.0
SKREDSTIVIK,18657,SFH 0004,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,05.07.1979,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,733.00,TN,4637,HYLLESTAD,SJØ,SALTVANN,4680.00,TN,61.15495,5.133333,4.0
SKREDSTIVIK,18657,SFH 0010,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,18.05.1987,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,733.00,TN,4637,HYLLESTAD,SJØ,SALTVANN,4680.00,TN,61.15495,5.133333,4.0
SKREDSTIVIK,18657,SFH 0017,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,25.08.1980,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,733.00,TN,4637,HYLLESTAD,SJØ,SALTVANN,4680.00,TN,61.15495,5.133333,4.0
SKREDSTIVIK,18657,SFH 0020,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,17.03.1982,,4637,HYLLESTAD,KOMMERSIELL,MATFISK,Laks,733.00,TN,4637,HYLLESTAD,SJØ,SALTVANN,4680.00,TN,61.15495,5.133333,4.0
SKROSEN,12705,NTF 0029,932186497.0,BJØRØYA AS,"HAVBRUKSPARKEN, STORLAVIKA 7",7770,FLATANGER,31.08.2009,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5052,LEKA,SJØ,SALTVANN,4680.00,TN,65.122983,11.674517,7.0
SKROSEN,12705,NTNR0002,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,07.08.1973,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5052,LEKA,SJØ,SALTVANN,4680.00,TN,65.122983,11.674517,7.0
SKROSEN,12705,NTNR0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5052,LEKA,SJØ,SALTVANN,4680.00,TN,65.122983,11.674517,7.0
SKROSEN,12705,NTNR0041,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,14.02.1996,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5052,LEKA,SJØ,SALTVANN,4680.00,TN,65.122983,11.674517,7.0
SKROSEN,12705,NTNR0051,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5052,LEKA,SJØ,SALTVANN,4680.00,TN,65.122983,11.674517,7.0
SKROSEN,12705,NTV 0013,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5052,LEKA,SJØ,SALTVANN,4680.00,TN,65.122983,11.674517,7.0
SKRUBBHOLMEN,30997,NTNR0007,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,30.04.1979,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,808.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,NTNR0012,836014952.0,AS AQUA,"C/O SINKABERG-HANSEN, MARØYA",7900,RØRVIK,04.06.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,NTNR0047,886953402.0,PHARMAQ AS,"SKOGMO INDUSTRIOMRÅDE, INDUSTRIVEGEN 50",7863,OVERHALLA,28.06.2000,08.06.2028,5060,NÆRØYSUND,FORSKNING,MATFISK,Laks,780.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,
SKRUBBHOLMEN,30997,NTNR0052,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,NTNR0057,828829092.0,EMILSEN FISK AS,HOLMVEIEN 94,7900,RØRVIK,01.09.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,NTNR0062,983506925.0,BENCHMARK GENETICS NORWAY AS,BRADBENKEN 1,5003,BERGEN,16.03.2015,16.03.2025,5060,NÆRØYSUND,FORSKNING,MATFISK,Laks,780.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,
SKRUBBHOLMEN,30997,NTV 0007,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,02.03.1978,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,NTV 0008,828829092.0,EMILSEN FISK AS,HOLMVEIEN 94,7900,RØRVIK,07.06.1977,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,NTV 0009,836014952.0,AS AQUA,"C/O SINKABERG-HANSEN, MARØYA",7900,RØRVIK,18.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,807.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,808.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,TRND0009,916661398.0,ATLANTIS SUBSEA FARMING AS,"C/O SINKABERGHANSEN AS, MARØYVEGEN 110",7900,RØRVIK,26.04.2022,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,788.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBHOLMEN,30997,TRNR0006,886953402.0,PHARMAQ AS,"SKOGMO INDUSTRIOMRÅDE, INDUSTRIVEGEN 50",7863,OVERHALLA,25.06.2018,08.06.2028,5060,NÆRØYSUND,FORSKNING,MATFISK,Laks,780.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,
SKRUBBHOLMEN,30997,TRNR0009,918003126.0,NORSK HAVBRUKSSENTER AS,TOFTSUNDET,8909,BRØNNØYSUND,28.08.2018,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,268.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,3120.00,TN,64.801733,11.162183,7.0
SKRUBBO,31117,H FS0006,930391328.0,AS BOLAKS,FUSAVEGEN 281,5640,EIKELANDSOSEN,20.08.1973,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,803.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.156317,5.713217,3.0
SKRUBBO,31117,H FS0010,930391328.0,AS BOLAKS,FUSAVEGEN 281,5640,EIKELANDSOSEN,16.06.1973,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,802.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.156317,5.713217,3.0
SKRUBBO,31117,H FS0014,930391328.0,AS BOLAKS,FUSAVEGEN 281,5640,EIKELANDSOSEN,27.02.1976,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,796.00,TN,4624,BJØRNAFJORDEN,SJØ,SALTVANN,3120.00,TN,60.156317,5.713217,3.0
